Date,Open,High,Low,Close,Volume,Adj Close
2016-06-24,61.41,64.68,60.630001,61.049999,5957400,61.049999
2016-06-23,67.459999,68.50,67.019997,68.489998,2366200,68.489998
2016-06-22,66.239998,67.230003,65.760002,65.879997,1836100,65.879997
2016-06-21,66.199997,66.779999,65.709999,66.330002,1408300,66.247
2016-06-20,66.699997,67.419998,65.68,65.779999,2455500,65.697686
2016-06-17,65.190002,65.190002,63.810001,64.540001,2812900,64.459239
2016-06-16,63.68,65.449997,62.650002,65.279999,3113800,65.198311
2016-06-15,65.410004,66.07,64.480003,64.690002,3300400,64.609053
2016-06-14,64.959999,65.620003,63.919998,65.040001,3546800,64.958614
2016-06-13,66.18,67.190002,65.269997,65.400002,2374400,65.318164
2016-06-10,67.25,67.669998,66.309998,66.889999,2670500,66.806297
2016-06-09,68.32,69.029999,68.029999,68.870003,1445200,68.783823
2016-06-08,68.639999,69.309998,68.519997,69.129997,1145800,69.043492
2016-06-07,68.360001,69.129997,68.339996,68.449997,1259500,68.364343
2016-06-06,67.580002,68.57,67.400002,68.199997,1607900,68.114656
2016-06-03,67.120003,67.559998,65.790001,67.209999,2651900,67.125897
2016-06-02,66.709999,67.800003,66.169998,67.800003,1113000,67.715162
2016-06-01,66.059998,67.360001,65.849998,67.150002,1188700,67.065974
2016-05-31,67.470001,67.580002,66.129997,66.779999,1625400,66.696434
2016-05-27,66.470001,67.120003,66.43,67.099998,1063300,67.016034
2016-05-26,66.419998,66.650002,65.959999,66.290001,1124100,66.20705
2016-05-25,65.660004,66.690002,65.610001,66.220001,2069800,66.137137
2016-05-24,63.380001,65.260002,63.34,64.919998,2561000,64.838761
2016-05-23,62.759998,63.07,62.279999,62.450001,1497400,62.371855
2016-05-20,62.290001,63.299999,62.189999,62.759998,1946900,62.681464
2016-05-19,61.470001,61.900002,60.299999,61.639999,3186300,61.562867
2016-05-18,61.810001,63.490002,61.09,62.299999,3025300,62.222041
2016-05-17,63.700001,63.98,61.619999,62.220001,2627400,62.142143
2016-05-16,62.330002,64.50,62.279999,63.959999,2321600,63.879963
2016-05-13,63.52,64.089996,61.810001,62.119999,2421600,62.042266
2016-05-12,64.559998,64.68,62.73,63.810001,2728400,63.730153
2016-05-11,65.099998,65.50,63.779999,63.82,2528900,63.740139
2016-05-10,64.00,65.639999,63.959999,65.620003,1758200,65.53789
2016-05-09,62.919998,63.73,62.790001,63.330002,2234700,63.250754
2016-05-06,61.630001,63.16,61.450001,63.09,2518600,63.011053
2016-05-05,62.98,63.369999,61.98,62.48,2572800,62.401816
2016-05-04,62.450001,63.259998,61.939999,62.43,2763900,62.351879
2016-05-03,63.889999,64.139999,62.73,63.549999,2774200,63.470477
2016-05-02,64.330002,65.459999,63.84,65.230003,1898400,65.148378
2016-04-29,64.099998,64.50,62.540001,63.810001,3727300,63.730153
2016-04-28,65.769997,67.00,64.339996,64.879997,2533000,64.79881
2016-04-27,65.790001,67.059998,65.389999,66.639999,2026200,66.55661
2016-04-26,66.300003,66.769997,65.68,66.290001,1567400,66.20705
2016-04-25,65.620003,65.940002,64.919998,65.93,2063700,65.847499
2016-04-22,65.879997,66.559998,65.260002,66.32,1835700,66.237011
2016-04-21,67.360001,67.50,65.970001,66.279999,2063500,66.19706
2016-04-20,67.230003,68.139999,66.690002,67.339996,1360700,67.255731
2016-04-19,67.019997,67.449997,66.260002,67.18,1974600,67.095935
2016-04-18,64.540001,66.580002,64.440002,66.550003,1821200,66.466726
2016-04-15,65.389999,65.519997,64.800003,65.120003,1070800,65.038515
2016-04-14,65.480003,65.959999,65.019997,65.419998,1476800,65.338136
2016-04-13,64.410004,65.480003,64.330002,65.370003,2783800,65.288203
2016-04-12,61.959999,63.77,61.48,63.509998,3436300,63.430526
2016-04-11,62.93,63.610001,61.66,61.73,3719800,61.652754
2016-04-08,62.950001,63.41,61.630001,62.209999,2708400,62.132153
2016-04-07,62.779999,63.18,60.91,61.720001,4233600,61.642769
2016-04-06,62.099998,64.059998,61.799999,63.950001,3001600,63.869978
2016-04-05,62.50,62.950001,61.709999,62.02,3144900,61.942392
2016-04-04,64.50,64.639999,63.560001,63.889999,1973400,63.810051
2016-04-01,62.119999,64.720001,61.830002,64.480003,2215800,64.399317
2016-03-31,63.639999,64.07,63.049999,63.299999,1709900,63.220789
2016-03-30,63.93,64.480003,63.330002,63.73,2222300,63.650252
2016-03-29,60.73,62.98,60.43,62.98,2687100,62.90119
2016-03-28,61.549999,61.740002,60.73,61.240002,1784500,61.16337
2016-03-24,60.02,61.119999,59.84,61.09,2676800,61.013556
2016-03-23,62.00,62.18,60.98,61.240002,2288900,61.16337
2016-03-22,61.68,63.02,61.52,62.470001,2649000,62.39183
2016-03-21,61.959999,62.759998,61.75,62.529999,1960500,62.451752
2016-03-18,62.00,62.619999,61.75,62.299999,2473000,62.222041
2016-03-17,60.310001,62.07,59.880001,61.580002,3269500,61.502944
2016-03-16,58.82,60.799999,58.810001,60.459999,3472400,60.384343
2016-03-15,58.66,59.389999,58.380001,59.389999,4183800,59.315682
2016-03-14,59.330002,60.130001,59.009998,59.66,1979600,59.585345
2016-03-11,58.560001,59.93,58.490002,59.880001,3690100,59.805071
2016-03-10,57.470001,58.43,55.27,57.09,5626000,57.018561
2016-03-09,57.00,57.32,56.169998,56.990002,3131800,56.918688
2016-03-08,56.959999,57.48,56.00,56.119999,3629700,56.049774
2016-03-07,57.029999,58.48,56.900002,58.049999,4308000,57.977359
2016-03-04,57.599998,58.709999,56.740002,57.93,3784800,57.85751
2016-03-03,56.50,57.380001,55.950001,57.32,3381900,57.248273
2016-03-02,55.66,56.759998,55.220001,56.740002,3503500,56.669001
2016-03-01,53.450001,56.00,53.00,55.970001,5087200,55.899964
2016-02-29,53.639999,54.459999,52.099998,52.099998,3488600,52.034804
2016-02-26,54.77,54.84,53.380001,53.560001,4664600,53.49298
2016-02-25,52.439999,53.900002,51.709999,53.880001,4345900,53.812579
2016-02-24,49.91,52.259998,48.900002,52.049999,5844700,51.984867
2016-02-23,52.720001,52.959999,51.209999,51.369999,3909200,51.305718
2016-02-22,52.599998,53.470001,52.57,53.310001,4138700,53.243292
2016-02-19,50.48,51.25,49.880001,51.16,3101600,51.095981
2016-02-18,52.080002,52.150002,50.889999,51.169998,3324700,51.105967
2016-02-17,50.48,52.18,50.369999,51.810001,4602000,51.745169
2016-02-16,48.700001,49.419998,47.799999,49.360001,3854900,49.298234
2016-02-12,45.790001,47.040001,45.09,47.029999,3909300,46.971148
2016-02-11,43.889999,45.200001,42.98,44.43,7730400,44.374403
2016-02-10,46.990002,48.380001,45.970001,46.099998,4762500,46.042312
2016-02-09,44.639999,47.32,44.560001,46.150002,5705600,46.092252
2016-02-08,46.439999,46.75,44.220001,46.16,6338600,46.102238
2016-02-05,50.549999,50.669998,47.580002,48.139999,5319900,48.07976
2016-02-04,50.389999,51.98,49.799999,51.060001,4974800,50.996108
2016-02-03,50.970001,51.220001,47.549999,50.84,6995300,50.776382
2016-02-02,51.34,51.439999,49.470001,50.00,5012500,49.937433
2016-02-01,51.84,53.59,51.360001,52.830002,3263600,52.763894
2016-01-29,50.00,52.990002,49.900002,52.990002,5154700,52.923693
2016-01-28,49.869999,50.119999,47.77,49.310001,4425600,49.248298
2016-01-27,49.720001,51.240002,47.68,48.549999,5969700,48.489247
2016-01-26,48.799999,50.43,48.50,50.189999,3735300,50.127194
2016-01-25,50.00,50.189999,48.029999,48.27,4085200,48.209598
2016-01-22,49.919998,50.669998,49.25,50.52,5093300,50.456783
2016-01-21,47.310001,49.220001,46.07,47.52,6150700,47.460537
2016-01-20,46.389999,48.220001,43.220001,46.84,12839400,46.781387
2016-01-19,50.169998,50.25,47.23,48.689999,5539300,48.629071
2016-01-15,47.689999,49.25,46.650002,48.41,9698400,48.349422
2016-01-14,50.00,52.880001,48.48,51.799999,7103500,51.73518
2016-01-13,54.080002,54.400002,49.029999,49.389999,7606600,49.328196
2016-01-12,53.52,54.130001,51.349998,53.419998,6532300,53.353152
2016-01-11,52.84,53.189999,50.290001,52.080002,7917700,52.014832
2016-01-08,54.82,55.259998,51.720001,51.990002,6244300,51.924945
2016-01-07,54.990002,56.709999,53.380001,53.779999,7084800,53.712702
2016-01-06,57.529999,59.049999,56.860001,57.959999,5555500,57.887471
2016-01-05,60.299999,60.709999,59.060001,60.25,3500800,60.174607
2016-01-04,59.360001,59.939999,57.700001,59.919998,6658000,59.845018
2015-12-31,63.82,64.449997,62.560001,62.619999,2862300,62.54164
2015-12-30,65.669998,65.699997,64.349998,64.540001,1639900,64.459239
2015-12-29,65.050003,66.25,65.050003,65.910004,2770600,65.827528
2015-12-28,63.50,63.91,62.689999,63.900002,2284600,63.820041
2015-12-24,64.389999,64.919998,64.080002,64.190002,931800,64.109679
2015-12-23,63.459999,64.690002,63.330002,64.639999,2654100,64.559113
2015-12-22,61.57,62.650002,60.57,62.360001,3442400,62.281967
2015-12-21,60.66,61.00,59.439999,60.860001,2792900,60.65301
2015-12-18,61.82,62.00,59.240002,59.240002,5884100,59.03852
2015-12-17,66.169998,66.169998,62.720001,62.799999,4650400,62.58641
2015-12-16,64.169998,66.050003,62.799999,65.720001,4328400,65.496481
2015-12-15,62.720001,63.939999,62.529999,62.970001,4938900,62.755834
2015-12-14,60.209999,61.130001,58.43,61.09,4325100,60.882227
2015-12-11,61.549999,62.25,59.799999,60.049999,5666400,59.845763
2015-12-10,63.450001,65.290001,63.200001,63.790001,2458600,63.573045
2015-12-09,64.18,66.529999,62.259998,63.419998,4661200,63.2043
2015-12-08,64.440002,65.940002,63.779999,64.900002,2832300,64.67927
2015-12-07,67.110001,67.110001,65.139999,66.239998,2359500,66.014709
2015-12-04,64.209999,67.82,64.059998,67.470001,3629600,67.240529
2015-12-03,66.900002,67.150002,62.950001,63.740002,4532500,63.523216
2015-12-02,68.559998,68.989998,66.269997,66.510002,2700100,66.283795
2015-12-01,67.489998,68.82,67.199997,68.690002,2947100,68.456381
2015-11-30,67.870003,67.949997,66.650002,66.800003,1670100,66.57281
2015-11-27,67.459999,67.849998,66.959999,67.559998,919500,67.330219
2015-11-25,67.589996,67.790001,67.099998,67.370003,1063100,67.140871
2015-11-24,66.019997,67.879997,65.540001,67.449997,2960200,67.220593
2015-11-23,67.489998,68.050003,66.650002,67.129997,1482800,66.901681
2015-11-20,67.580002,68.18,66.970001,67.419998,2121100,67.190696
2015-11-19,66.699997,67.160004,66.349998,66.690002,2279300,66.463183
2015-11-18,64.389999,67.00,64.300003,66.790001,3724600,66.562841
2015-11-17,64.360001,65.279999,63.27,63.73,5204300,63.513247
2015-11-16,60.98,63.98,60.849998,63.950001,3355800,63.7325
2015-11-13,62.869999,63.139999,61.07,61.18,4171200,60.971921
2015-11-12,64.900002,65.410004,63.310001,63.32,3116600,63.104642
2015-11-11,67.199997,67.230003,66.00,66.050003,2257200,65.82536
2015-11-10,65.879997,66.919998,65.57,66.769997,1629000,66.542905
2015-11-09,67.650002,67.779999,65.330002,66.419998,3159200,66.194097
2015-11-06,68.00,68.620003,66.809998,68.300003,2409700,68.067708
2015-11-05,68.709999,69.269997,67.440002,68.440002,2243200,68.207231
2015-11-04,69.629997,69.769997,68.059998,68.720001,2484100,68.486278
2015-11-03,68.309998,69.949997,68.040001,69.220001,2435400,68.984577
2015-11-02,66.690002,68.919998,66.580002,68.629997,1949600,68.39658
2015-10-30,67.470001,67.800003,66.150002,66.260002,1836700,66.034645
2015-10-29,66.709999,67.629997,66.629997,67.300003,1735400,67.071109
2015-10-28,65.50,67.360001,64.760002,67.309998,4363500,67.081069
2015-10-27,64.800003,65.510002,64.389999,65.059998,2283500,64.838722
2015-10-26,65.849998,65.860001,65.099998,65.540001,1984300,65.317093
2015-10-23,65.809998,66.389999,64.879997,65.959999,3502000,65.735662
2015-10-22,61.860001,64.099998,61.700001,63.84,4798700,63.622874
2015-10-21,62.439999,62.580002,60.619999,60.830002,2890800,60.623113
2015-10-20,61.709999,62.639999,61.459999,61.91,1791400,61.699438
2015-10-19,61.400002,62.209999,61.07,62.18,1665600,61.96852
2015-10-16,61.77,62.119999,60.900002,62.049999,2603000,61.838961
2015-10-15,59.259998,61.279999,58.900002,61.23,3453200,61.02175
2015-10-14,59.32,59.990002,58.279999,58.549999,2180800,58.350865
2015-10-13,59.790001,61.16,59.27,59.459999,2950300,59.25777
2015-10-12,60.490002,60.799999,60.049999,60.669998,2014500,60.463653
2015-10-09,60.490002,60.939999,59.759998,60.41,3281800,60.204539
2015-10-08,58.34,60.610001,58.00,60.299999,4513500,60.094913
2015-10-07,58.310001,59.099998,57.07,58.779999,4163400,58.580082
2015-10-06,57.77,58.369999,56.630001,57.299999,4032600,57.105116
2015-10-05,56.209999,58.139999,56.130001,57.900002,5424800,57.703078
2015-10-02,50.689999,55.00,50.18,54.880001,7570000,54.693349
2015-10-01,52.610001,52.919998,50.75,52.68,5627900,52.50083
2015-09-30,51.200001,52.369999,50.50,52.259998,7673000,52.082257
2015-09-29,49.599998,50.740002,48.540001,49.450001,6659000,49.281816
2015-09-28,52.529999,52.619999,49.09,49.34,7695100,49.17219
2015-09-25,54.93,55.200001,52.549999,53.380001,6889500,53.19845
2015-09-24,52.799999,53.91,51.509998,53.52,7498200,53.337974
2015-09-23,54.50,54.950001,53.470001,53.990002,4566000,53.806376
2015-09-22,54.349998,54.779999,53.18,54.34,4914400,54.155184
2015-09-21,56.50,57.540001,55.439999,56.509998,3378600,56.317802
2015-09-18,55.950001,57.52,55.23,55.650002,5525500,55.46073
2015-09-17,58.759998,61.259998,58.130001,58.580002,6380400,58.380765
2015-09-16,57.720001,59.110001,57.400002,58.880001,3744800,58.679744
2015-09-15,55.849998,57.860001,55.419998,57.48,4026600,57.284504
2015-09-14,56.110001,56.189999,54.860001,55.299999,2679300,55.111918
2015-09-11,54.759998,55.990002,54.110001,55.990002,3361700,55.799574
2015-09-10,54.110001,56.360001,53.889999,55.209999,3855100,55.022224
2015-09-09,58.220001,58.380001,53.950001,54.330002,4818900,54.14522
2015-09-08,55.41,56.759998,54.779999,56.630001,4665400,56.437397
2015-09-04,52.82,53.709999,51.810001,52.66,4959300,52.480898
2015-09-03,55.77,57.259998,54.650002,55.110001,4436000,54.922566
2015-09-02,54.400002,55.060001,52.599998,55.02,3693900,54.832872
2015-09-01,53.32,54.66,51.200001,52.119999,7279100,51.942734
2015-08-31,57.599998,58.50,56.630001,57.200001,3304500,57.005458
2015-08-28,57.970001,59.130001,57.439999,58.689999,6174600,58.490388
2015-08-27,56.77,58.759998,55.220001,58.689999,8138800,58.490388
2015-08-26,52.66,54.810001,49.799999,54.599998,7728200,54.414298
2015-08-25,56.009998,56.009998,48.759998,48.84,6697700,48.67389
2015-08-24,48.709999,56.349998,43.00,51.240002,8521700,51.065729
2015-08-21,61.799999,62.880001,57.84,57.900002,8341800,57.703078
2015-08-20,66.419998,67.019997,63.84,63.900002,5711700,63.682671
2015-08-19,68.910004,69.849998,67.220001,68.209999,6316500,67.97801
2015-08-18,70.110001,70.529999,69.559998,69.830002,1847900,69.592503
2015-08-17,68.57,70.440002,68.040001,70.440002,2582500,70.200429
2015-08-14,68.330002,69.370003,68.160004,69.269997,1813700,69.034402
2015-08-13,68.690002,69.43,67.919998,68.559998,3288300,68.326818
2015-08-12,67.029999,69.029999,65.330002,68.75,5092600,68.516174
2015-08-11,68.849998,69.370003,67.669998,68.559998,3850000,68.326818
2015-08-10,69.230003,70.580002,69.230003,70.449997,2221400,70.210389
2015-08-07,68.169998,68.32,66.879997,67.910004,3165100,67.679035
2015-08-06,70.230003,70.400002,67.629997,68.50,2448500,68.267025
2015-08-05,70.459999,71.279999,69.720001,70.029999,1983000,69.79182
2015-08-04,69.68,70.230003,68.809998,69.349998,1488800,69.114132
2015-08-03,70.440002,70.510002,68.650002,69.730003,2073500,69.492845
2015-07-31,71.449997,71.470001,70.169998,70.50,1796000,70.260222
2015-07-30,70.199997,71.029999,69.43,70.790001,1982400,70.549237
2015-07-29,69.50,71.050003,69.339996,70.779999,2488000,70.539269
2015-07-28,67.919998,69.529999,66.919998,69.349998,2894300,69.114132
2015-07-27,67.099998,67.650002,66.410004,66.910004,3002400,66.682436
2015-07-24,70.370003,70.470001,67.720001,68.129997,3251800,67.89828
2015-07-23,71.690002,71.769997,69.860001,70.260002,1865800,70.021041
2015-07-22,71.040001,71.900002,71.019997,71.440002,1556900,71.197028
2015-07-21,72.559998,72.919998,71.529999,71.870003,2043200,71.625566
2015-07-20,72.980003,73.349998,72.379997,72.790001,2044100,72.542435
2015-07-17,72.50,72.739998,72.00,72.639999,1680400,72.392943
2015-07-16,72.07,72.489998,71.790001,72.410004,2648800,72.16373
2015-07-15,70.940002,71.470001,70.239998,70.800003,2002600,70.559205
2015-07-14,69.889999,71.239998,69.889999,70.93,2208400,70.68876
2015-07-13,69.209999,70.099998,69.160004,69.949997,2729000,69.71209
2015-07-10,67.519997,68.199997,66.790001,67.739998,3498700,67.509607
2015-07-09,67.349998,67.599998,65.209999,65.260002,3368600,65.038046
2015-07-08,66.809998,67.150002,64.669998,64.940002,5222500,64.719135
2015-07-07,67.370003,68.50,64.599998,68.32,5124100,68.087637
2015-07-06,66.160004,68.019997,65.940002,67.120003,2897200,66.891721
2015-07-02,68.459999,68.650002,67.220001,67.669998,2273700,67.439846
2015-07-01,68.209999,68.400002,67.019997,67.879997,3933400,67.649131
2015-06-30,67.669998,67.730003,65.769997,66.400002,8264800,66.174168
2015-06-29,68.559998,69.339996,65.830002,65.940002,5345500,65.715734
2015-06-26,70.809998,71.089996,69.690002,70.330002,1648400,70.090802
2015-06-25,71.68,71.790001,70.300003,70.32,1492400,70.080834
2015-06-24,72.32,72.730003,71.019997,71.019997,1647500,70.77845
2015-06-23,72.699997,73.019997,72.150002,72.629997,1261100,72.368027
2015-06-22,72.50,73.18,72.239998,72.470001,2083400,72.208608
2015-06-19,72.080002,72.139999,71.00,71.019997,1815400,70.763834
2015-06-18,70.800003,72.910004,70.779999,72.269997,2480600,72.009325
2015-06-17,70.230003,70.879997,68.949997,70.199997,2686800,69.946791
2015-06-16,68.519997,69.93,68.330002,69.860001,1664500,69.608021
2015-06-15,68.239998,69.040001,67.410004,68.650002,3218700,68.402387
2015-06-12,70.209999,70.43,69.300003,69.57,2514400,69.319067
2015-06-11,71.139999,71.720001,70.839996,71.25,1842200,70.993007
2015-06-10,69.07,71.029999,68.989998,70.610001,3144700,70.355316
2015-06-09,68.190002,68.75,67.400002,68.099998,2040600,67.854368
2015-06-08,69.32,69.489998,68.089996,68.209999,2071500,67.963971
2015-06-05,69.660004,70.260002,68.68,69.510002,2293700,69.259285
2015-06-04,70.779999,71.489998,69.449997,69.959999,3148600,69.707659
2015-06-03,71.699997,72.410004,71.07,71.620003,2523700,71.361675
2015-06-02,70.730003,71.919998,70.00,71.07,1927400,70.813656
2015-06-01,71.629997,72.07,70.349998,71.269997,1950900,71.012932
2015-05-29,72.129997,72.18,70.559998,70.809998,2252500,70.554592
2015-05-28,72.050003,72.360001,71.379997,72.230003,1413400,71.969476
2015-05-27,71.019997,72.75,70.629997,72.419998,1514200,72.158785
2015-05-26,72.209999,72.32,69.989998,70.529999,2465900,70.275603
2015-05-22,72.900002,73.410004,72.739998,72.839996,1391300,72.577269
2015-05-21,72.57,73.620003,72.349998,73.349998,1169800,73.085431
2015-05-20,73.019997,73.660004,72.349998,72.730003,1790700,72.467672
2015-05-19,146.259995,146.889999,145.100006,145.729996,1374200,72.60218
2015-05-18,144.110001,146.550003,144.070007,145.929993,702400,72.701818
2015-05-15,144.610001,144.940002,143.440002,144.589996,1578600,72.034236
2015-05-14,142.229996,144.320007,141.550003,144.160004,2431600,71.820015
2015-05-13,140.690002,142.149994,139.210007,139.779999,2288400,69.637912
2015-05-12,138.970001,141.00,136.970001,139.619995,1678200,69.558199
2015-05-11,142.860001,143.580002,140.789993,140.970001,2203200,70.230767
2015-05-08,141.50,143.490005,141.389999,142.940002,2943600,71.212215
2015-05-07,135.699997,138.580002,134.979996,137.589996,2800600,68.54686
2015-05-06,139.029999,139.699997,133.470001,135.940002,4240000,67.724839
2015-05-05,142.020004,142.860001,137.369995,137.589996,4042600,68.54686
2015-05-04,142.429993,144.00,142.149994,142.669998,824000,71.0777
2015-05-01,138.839996,141.50,138.589996,141.300003,2589600,70.395173
2015-04-30,139.860001,140.759995,135.309998,136.919998,4587400,68.21307
2015-04-29,140.860001,142.699997,139.289993,141.160004,3615600,70.325426
2015-04-28,141.660004,143.160004,138.75,142.899994,3029800,71.192283
2015-04-27,144.839996,145.119995,141.210007,141.600006,2195600,70.544633
2015-04-24,143.529999,144.089996,142.399994,143.490005,1264800,71.486225
2015-04-23,140.440002,144.029999,140.259995,142.470001,2436000,70.978062
2015-04-22,140.179993,141.850006,137.990005,141.399994,1776400,70.444988
2015-04-21,141.529999,141.869995,138.690002,139.369995,906100,69.43365
2015-04-20,138.369995,140.630005,138.160004,139.839996,2335800,69.667803
2015-04-17,138.149994,138.699997,134.309998,136.139999,3912200,67.824477
2015-04-16,140.389999,142.229996,139.899994,141.009995,778500,70.250692
2015-04-15,140.490005,142.360001,140.279999,141.139999,2044000,70.31546
2015-04-14,138.100006,139.740005,136.559998,139.300003,2517200,69.39878
2015-04-13,140.050003,141.600006,138.419998,138.559998,1300400,69.030112
2015-04-10,138.740005,140.520004,138.320007,140.389999,1735000,69.941812
2015-04-09,136.009995,138.720001,134.860001,138.229996,2824600,68.865706
2015-04-08,135.570007,137.360001,134.600006,136.380005,2325200,67.944047
2015-04-07,136.179993,137.919998,134.949997,134.949997,2344800,67.231622
2015-04-06,131.350006,137.289993,131.039993,136.089996,3452600,67.799566
2015-04-02,131.889999,134.429993,131.449997,133.25,1094700,66.384689
2015-04-01,133.330002,133.330002,129.710007,132.059998,3404000,65.791834
2015-03-31,135.00,136.699997,133.339996,133.460007,3231400,66.489314
2015-03-30,134.679993,137.720001,134.660004,137.020004,3311400,68.262892
2015-03-27,131.059998,132.669998,130.619995,132.139999,1935200,65.831691
2015-03-26,130.699997,133.429993,129.139999,131.339996,4463200,65.433132
2015-03-25,138.889999,139.389999,132.199997,132.210007,3369000,65.866568
2015-03-24,140.550003,141.660004,138.339996,138.429993,1998000,68.899583
2015-03-23,141.75,143.110001,140.910004,140.910004,1524600,70.133937
2015-03-20,140.399994,142.910004,140.190002,141.669998,3029000,70.512203
2015-03-19,139.039993,139.639999,137.169998,138.020004,3128400,68.695523
2015-03-18,134.00,141.539993,132.520004,139.889999,5411400,69.626259
2015-03-17,134.580002,136.009995,133.25,135.139999,2621000,67.262082
2015-03-16,132.740005,136.570007,132.740005,136.449997,2510800,67.914096
2015-03-13,132.949997,133.279999,128.710007,131.100006,4796600,65.251291
2015-03-12,130.080002,133.720001,130.080002,133.559998,2769800,66.475681
2015-03-11,130.119995,130.600006,128.50,128.649994,2311400,64.031867
2015-03-10,133.00,133.240005,129.600006,129.600006,4271000,64.504709
2015-03-09,135.020004,137.080002,134.830002,136.259995,2179600,67.819528
2015-03-06,138.289993,139.520004,133.809998,134.490005,4218000,66.938566
2015-03-05,140.880005,141.199997,139.350006,140.520004,1358200,69.939826
2015-03-04,140.429993,140.619995,137.759995,140.029999,1288800,69.69594
2015-03-03,142.589996,142.830002,139.820007,141.899994,2628600,70.626677
2015-03-02,141.25,143.809998,141.25,143.679993,854000,71.512621
2015-02-27,142.220001,142.889999,140.940002,141.039993,1284000,70.198636
2015-02-26,142.759995,143.139999,141.009995,142.449997,1920200,70.900425
2015-02-25,143.080002,144.240005,142.149994,142.919998,1601400,71.134355
2015-02-24,142.050003,143.839996,141.300003,143.389999,2088400,71.368285
2015-02-23,141.580002,142.190002,140.699997,142.190002,1918400,70.77102
2015-02-20,138.729996,142.399994,137.25,142.289993,2677800,70.820788
2015-02-19,138.559998,140.600006,138.240005,139.75,2079600,69.556579
2015-02-18,139.039993,140.210007,138.460007,140.020004,1535200,69.690966
2015-02-17,138.619995,140.410004,138.029999,140.160004,1813800,69.760646
2015-02-13,137.990005,139.460007,137.339996,139.440002,2432200,69.402286
2015-02-12,135.639999,137.75,135.25,137.660004,3483200,68.516343
2015-02-11,133.149994,134.779999,131.679993,133.839996,3337200,66.615043
2015-02-10,131.869995,134.149994,129.830002,133.619995,2617600,66.505543
2015-02-09,129.740005,131.389999,128.529999,129.449997,1929200,64.430046
2015-02-06,133.229996,134.50,130.059998,131.240005,2972400,65.320972
2015-02-05,130.00,132.679993,129.809998,132.410004,2752800,65.903305
2015-02-04,128.199997,130.979996,127.419998,128.410004,3498000,63.912419
2015-02-03,126.589996,129.970001,125.760002,129.880005,4604400,64.64407
2015-02-02,121.269997,124.769997,117.279999,124.440002,4631200,61.936464
2015-01-30,122.139999,125.169998,119.559998,120.050003,4962600,59.751467
2015-01-29,121.940002,125.440002,118.860001,124.900002,5047800,62.165415
2015-01-28,129.050003,129.270004,121.110001,121.300003,4186800,60.373619
2015-01-27,126.889999,129.039993,124.459999,126.449997,4274200,62.936881
2015-01-26,130.220001,131.809998,128.559998,131.699997,2649400,65.549919
2015-01-23,132.179993,132.889999,130.380005,130.610001,3372400,65.007405
2015-01-22,128.960007,133.179993,125.849998,132.929993,5192600,66.162114
2015-01-21,124.279999,128.279999,123.300003,127.190002,3474200,63.305198
2015-01-20,125.93,126.529999,121.889999,125.349998,3355600,62.389388
2015-01-16,119.459999,124.879997,119.029999,124.360001,4750800,61.896645
2015-01-15,124.620003,125.339996,119.639999,119.889999,4737800,59.67183
